class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-root,stem-surface,stem-color,has-ring,ring-type,spore-print-color,habitat,season,stem-width_cm
1,3.5,f,t,n,f,x,c,p,8.2,b,s,p,f,f,k,d,u,0.40599999999999997
1,3.12,x,t,n,f,x,c,p,7.48,c,y,n,f,f,p,l,u,0.352
1,3.11,f,h,w,f,x,c,p,8.17,r,s,p,f,f,k,l,a,0.395
1,4.71,f,y,n,f,x,c,p,9.02,s,y,p,f,f,k,d,a,0.453
1,2.77,x,g,w,f,x,c,p,7.97,s,y,p,f,f,p,d,a,0.39
1,4.33,f,k,n,f,x,c,p,9.22,f,t,p,f,f,g,d,a,0.45099999999999996
1,3.96,x,s,w,f,x,c,p,8.37,s,y,n,f,f,n,l,a,0.42699999999999994
1,2.8,x,i,n,f,x,c,p,7.37,b,g,n,f,f,k,d,a,0.359
1,3.04,f,l,n,f,x,c,p,6.96,f,s,p,f,f,n,d,u,0.319
1,3.95,f,h,w,f,x,c,p,7.58,b,t,p,f,f,p,d,u,0.365
1,3.8,f,t,w,f,x,c,p,8.39,b,g,p,f,f,k,d,u,0.41
1,3.27,f,s,n,f,x,c,p,7.69,r,g,p,f,f,r,l,a,0.41100000000000003
1,4.25,f,d,n,f,x,c,p,8.14,s,g,p,f,f,k,l,a,0.42699999999999994
1,2.29,x,h,w,f,x,c,p,6.93,b,y,n,f,f,n,l,u,0.331
1,3.18,f,e,n,f,x,c,p,8.95,r,g,n,f,f,g,d,a,0.41900000000000004
1,3.56,f,g,w,f,x,c,p,8.49,b,y,p,f,f,k,d,u,0.391
1,3.74,f,t,w,f,x,c,p,7.52,b,y,p,f,f,n,l,u,0.357
1,2.65,x,g,n,f,x,c,p,7.26,s,i,n,f,f,u,l,u,0.34700000000000003
1,2.94,f,h,n,f,x,c,p,8.57,b,i,n,f,f,p,l,a,0.385
1,3.24,f,t,w,f,x,c,p,6.82,b,i,p,f,f,p,d,u,0.38
1,3.91,x,s,w,f,x,c,p,8.25,f,i,p,f,f,n,l,u,0.413
1,2.72,x,d,w,f,x,c,p,6.99,b,h,n,f,f,k,d,u,0.365
1,3.61,f,s,n,f,x,c,p,8.87,r,s,p,f,f,n,l,u,0.433
1,3.34,x,h,n,f,x,c,p,7.51,b,t,p,f,f,k,d,u,0.383
1,3.35,x,w,n,f,x,c,p,7.74,f,i,p,f,f,k,d,a,0.404
1,3.68,x,s,n,f,x,c,p,7.43,s,y,p,f,f,n,l,a,0.395
1,3.32,x,g,n,f,x,c,p,7.55,s,y,p,f,f,k,l,a,0.382
1,4.17,x,e,n,f,x,c,p,8.2,s,f,p,f,f,n,l,u,0.40199999999999997
1,4.42,x,s,n,f,x,c,p,8.09,b,i,p,f,f,g,d,u,0.42000000000000004
1,3.69,x,g,n,f,x,c,p,8.3,c,k,n,f,f,p,l,u,0.396
1,3.23,f,e,w,f,x,c,p,8.18,s,f,n,f,f,n,d,u,0.387
1,4.35,f,e,n,f,x,c,p,7.89,b,s,p,f,f,k,d,u,0.44299999999999995
1,4.27,x,k,w,f,x,c,p,8.55,s,y,n,f,f,w,d,u,0.429
1,3.79,x,g,w,f,x,c,p,7.91,b,y,n,f,f,n,d,u,0.391
1,2.74,x,t,w,f,x,c,p,7.73,b,s,p,f,f,k,l,a,0.361
1,3.25,f,t,w,f,x,c,p,8.57,s,s,n,f,f,p,l,u,0.403
1,4.02,x,h,n,f,x,c,p,7.74,b,i,n,f,f,k,d,a,0.385
1,3.42,f,t,n,f,x,c,p,7.27,r,y,p,f,f,n,l,a,0.357
1,3.19,x,y,w,f,x,c,p,7.28,c,t,p,f,f,k,d,u,0.39
1,3.62,f,y,w,f,x,c,p,8.56,s,s,p,f,f,k,l,a,0.386
1,3.68,x,e,w,f,x,c,p,7.99,s,y,p,f,f,r,d,u,0.37
1,4.61,x,k,w,f,x,c,p,8.99,c,g,p,f,f,k,l,u,0.453
1,3.34,f,h,n,f,x,c,p,8.76,s,k,n,f,f,p,d,a,0.40499999999999997
1,3.85,x,t,w,f,x,c,p,9.17,s,t,p,f,f,k,l,u,0.45599999999999996
1,3.59,x,t,n,f,x,c,p,9.51,b,i,p,f,f,k,l,a,0.461
1,3.13,f,t,n,f,x,c,p,8.72,c,y,p,f,f,k,l,a,0.40700000000000003
1,4.53,x,i,n,f,x,c,p,8.57,c,f,p,f,f,w,l,u,0.44400000000000006
1,3.65,f,h,w,f,x,c,p,8.4,r,i,n,f,f,p,l,u,0.403
1,3.73,x,k,w,f,x,c,p,8.82,s,s,p,f,f,k,l,u,0.44800000000000006
1,3.48,f,g,n,f,x,c,p,7.71,s,y,p,f,f,w,l,a,0.421
1,4.57,x,h,n,f,x,c,p,8.34,r,k,n,f,f,p,l,a,0.43
1,3.39,f,s,n,f,x,c,p,6.75,s,s,n,f,f,n,d,a,0.368
1,4.41,f,s,n,f,x,c,p,8.52,f,i,n,f,f,k,l,u,0.43
1,3.23,f,y,n,f,x,c,p,7.8,r,y,p,f,f,n,d,u,0.369
1,3.66,f,y,w,f,x,c,p,8.17,f,t,p,f,f,p,l,a,0.389
1,2.93,x,y,w,f,x,c,p,6.73,b,k,p,f,f,n,d,a,0.369
1,4.18,x,s,w,f,x,c,p,8.81,s,i,p,f,f,k,d,u,0.43099999999999994
1,2.98,x,k,w,f,x,c,p,7.24,c,t,p,f,f,w,l,a,0.385
1,3.16,f,s,n,f,x,c,p,7.4,s,y,p,f,f,p,d,a,0.393
1,3.92,x,h,w,f,x,c,p,7.2,c,y,n,f,f,w,l,a,0.394
1,3.74,f,k,n,f,x,c,p,8.85,r,s,n,f,f,w,d,a,0.445
1,2.66,f,y,w,f,x,c,p,7.23,c,t,n,f,f,n,d,u,0.351
1,3.09,x,w,w,f,x,c,p,7.89,s,t,p,f,f,k,d,u,0.442
1,3.23,x,y,n,f,x,c,p,8.35,s,y,n,f,f,p,l,u,0.47400000000000003
1,4.23,f,h,w,f,x,c,p,8.61,b,t,p,f,f,u,l,a,0.404
1,3.77,x,g,n,f,x,c,p,8.43,s,i,n,f,f,k,d,u,0.37
1,3.18,x,d,w,f,x,c,p,8.67,f,s,p,f,f,k,d,u,0.414
1,3.45,x,s,w,f,x,c,p,7.47,s,y,n,f,f,p,d,a,0.389
1,3.37,x,d,w,f,x,c,p,8.07,s,s,p,f,f,g,l,u,0.4
1,4.11,x,d,n,f,x,c,p,7.31,b,i,n,f,f,k,d,a,0.36
1,3.5,f,t,n,f,x,c,p,8.22,f,y,p,f,f,w,l,a,0.40099999999999997
1,3.64,f,t,w,f,x,c,p,8.06,r,y,n,f,f,p,d,u,0.409
1,3.63,f,d,n,f,x,c,p,7.58,s,y,n,f,f,w,l,u,0.376
1,4.43,x,i,w,f,x,c,p,8.44,s,k,n,f,f,n,l,a,0.442
1,3.78,x,i,n,f,x,c,p,7.62,s,y,p,f,f,k,d,a,0.388
1,4.14,x,t,n,f,x,c,p,8.38,b,y,n,f,f,g,d,u,0.43
1,3.53,f,d,w,f,x,c,p,7.87,s,s,n,f,f,p,l,u,0.434
1,3.58,x,s,w,f,x,c,p,7.59,s,y,n,f,f,k,d,a,0.376
1,3.84,f,y,n,f,x,c,p,8.16,s,i,n,f,f,n,l,a,0.41500000000000004
1,4.03,f,t,n,f,x,c,p,7.71,r,t,n,f,f,w,l,a,0.44299999999999995
1,4.02,f,s,n,f,x,c,p,7.52,b,s,p,f,f,k,d,a,0.34199999999999997
1,3.18,x,e,n,f,x,c,p,8.76,r,s,p,f,f,p,l,a,0.409
1,3.33,f,t,w,f,x,c,p,8.33,s,y,p,f,f,p,d,a,0.395
1,3.47,f,d,n,f,x,c,p,8.28,b,k,p,f,f,n,d,u,0.44000000000000006
1,3.14,f,h,w,f,x,c,p,7.99,b,g,p,f,f,w,l,u,0.391
1,3.28,x,t,n,f,x,c,p,8.27,f,s,p,f,f,k,d,u,0.41900000000000004
1,3.0,x,s,w,f,x,c,p,7.69,f,y,p,f,f,p,d,a,0.384
1,2.16,f,g,w,f,x,c,p,7.88,c,y,p,f,f,k,l,a,0.361
1,3.2,f,d,n,f,x,c,p,7.66,b,y,n,f,f,u,l,a,0.354
1,3.32,x,t,n,f,x,c,p,7.9,c,g,p,f,f,k,l,a,0.40700000000000003
1,2.95,f,h,w,f,x,c,p,7.91,r,f,n,f,f,w,d,a,0.394
1,2.83,x,g,n,f,x,c,p,7.17,f,s,p,f,f,w,l,a,0.344
1,3.5,x,y,n,f,x,c,p,7.73,b,y,p,f,f,r,l,u,0.40800000000000003
1,3.41,f,k,w,f,x,c,p,8.11,b,t,n,f,f,w,l,u,0.43
1,3.18,f,t,n,f,x,c,p,7.74,s,s,p,f,f,p,d,a,0.397
1,3.61,f,s,n,f,x,c,p,7.87,s,t,p,f,f,n,l,u,0.388
1,3.43,x,w,n,f,x,c,p,7.79,b,y,p,f,f,w,d,u,0.39
1,3.51,f,i,n,f,x,c,p,8.21,b,g,p,f,f,g,l,u,0.398
1,2.44,f,t,n,f,x,c,p,6.59,b,i,n,f,f,n,l,a,0.319
1,3.2,f,l,n,f,x,c,p,7.78,b,t,p,f,f,p,l,u,0.418
1,2.65,x,e,n,f,x,c,p,6.21,f,t,n,f,f,k,d,a,0.353
1,4.35,x,d,n,f,x,c,p,8.81,r,g,n,f,f,k,l,a,0.414
1,3.73,x,s,w,f,x,c,p,8.82,r,f,p,f,f,k,l,u,0.43600000000000005
1,2.88,f,k,n,f,x,c,p,7.08,b,s,n,f,f,w,d,u,0.368
1,3.02,x,s,w,f,x,c,p,7.69,b,y,n,f,f,w,l,a,0.42400000000000004
1,3.14,f,t,w,f,x,c,p,8.68,s,s,n,f,f,k,d,u,0.466
1,4.18,f,s,w,f,x,c,p,8.15,f,y,p,f,f,w,l,u,0.433
1,4.64,f,g,n,f,x,c,p,9.67,b,t,n,f,f,k,d,u,0.499
1,3.77,f,d,w,f,x,c,p,8.22,r,i,n,f,f,w,l,a,0.43
1,3.5,x,e,w,f,x,c,p,8.89,r,y,n,f,f,w,d,u,0.449
1,3.26,f,t,w,f,x,c,p,7.99,c,i,p,f,f,p,l,a,0.386
1,3.92,x,y,w,f,x,c,p,8.18,c,t,p,f,f,g,d,u,0.475
1,2.41,f,i,w,f,x,c,p,6.88,b,g,p,f,f,n,d,u,0.339
1,3.11,f,s,n,f,x,c,p,8.52,s,y,p,f,f,k,d,u,0.425
1,3.12,f,y,w,f,x,c,p,6.51,b,t,n,f,f,k,l,a,0.33799999999999997
1,4.03,f,k,n,f,x,c,p,8.33,b,s,p,f,f,p,l,a,0.40599999999999997
1,3.43,x,l,n,f,x,c,p,7.89,s,h,p,f,f,n,l,a,0.42000000000000004
1,3.47,x,i,w,f,x,c,p,8.57,s,i,p,f,f,k,l,u,0.398
1,4.0,x,t,n,f,x,c,p,8.15,r,i,n,f,f,g,d,a,0.43
1,4.63,f,s,w,f,x,c,p,9.72,s,y,n,f,f,w,d,a,0.445
1,3.14,x,e,n,f,x,c,p,8.06,b,s,p,f,f,p,d,a,0.403
1,4.34,x,h,n,f,x,c,p,8.31,b,y,p,f,f,n,l,u,0.43099999999999994
1,3.5,f,t,w,f,x,c,p,7.73,s,t,n,f,f,p,d,a,0.44299999999999995
1,4.1,x,y,n,f,x,c,p,7.91,b,i,p,f,f,w,d,a,0.38
1,2.45,x,s,n,f,x,c,p,6.96,r,i,p,f,f,k,l,u,0.393
1,3.37,x,s,n,f,x,c,p,7.98,b,i,p,f,f,k,d,a,0.395
1,3.56,f,y,w,f,x,c,p,7.55,b,i,n,f,f,p,d,a,0.357
1,3.82,f,l,w,f,x,c,p,8.47,f,y,n,f,f,k,l,u,0.404
1,3.61,f,w,n,f,x,c,p,7.68,b,i,p,f,f,k,d,a,0.429
1,3.53,f,y,w,f,x,c,p,8.37,s,i,n,f,f,w,l,a,0.381
1,3.49,x,g,w,f,x,c,p,8.01,s,s,p,f,f,k,d,a,0.375
1,4.16,x,i,n,f,x,c,p,8.35,c,k,n,f,f,k,l,u,0.42400000000000004
1,2.67,f,s,n,f,x,c,p,7.25,r,y,n,f,f,n,d,u,0.315
1,4.02,x,g,n,f,x,c,p,8.79,r,f,n,f,f,w,l,a,0.43099999999999994
1,3.73,x,i,n,f,x,c,p,8.93,s,t,n,f,f,p,l,u,0.429
1,3.67,f,w,w,f,x,c,p,8.75,s,i,p,f,f,n,d,a,0.458
1,3.05,f,s,w,f,x,c,p,5.87,r,g,p,f,f,k,d,u,0.341
1,2.51,x,t,w,f,x,c,p,8.04,f,i,n,f,f,w,l,u,0.399
1,3.84,x,d,n,f,x,c,p,7.97,r,s,p,f,f,r,d,a,0.381
1,3.68,x,k,w,f,x,c,p,7.78,r,i,p,f,f,p,d,u,0.43
1,3.78,x,e,n,f,x,c,p,8.3,s,k,p,f,f,p,d,a,0.404
1,2.95,f,s,n,f,x,c,p,8.39,s,i,p,f,f,n,d,u,0.383
1,2.94,f,s,n,f,x,c,p,7.11,b,t,p,f,f,p,l,a,0.374
1,2.85,f,i,n,f,x,c,p,8.02,b,i,p,f,f,w,l,u,0.36
1,3.18,x,d,w,f,x,c,p,8.41,s,i,p,f,f,n,d,u,0.42400000000000004
1,3.77,x,t,n,f,x,c,p,7.17,r,t,n,f,f,k,d,a,0.397
1,3.48,f,h,n,f,x,c,p,7.21,f,k,n,f,f,k,d,a,0.363
1,3.58,x,t,w,f,x,c,p,8.1,b,h,p,f,f,p,d,a,0.41100000000000003
1,3.63,x,h,n,f,x,c,p,8.5,c,h,n,f,f,p,l,a,0.41100000000000003
1,3.31,x,s,w,f,x,c,p,6.89,r,t,n,f,f,p,l,u,0.356
1,2.9,f,e,w,f,x,c,p,7.41,b,i,n,f,f,k,d,a,0.368
1,3.56,f,d,n,f,x,c,p,8.57,b,s,n,f,f,p,l,a,0.404
1,3.72,x,t,w,f,x,c,p,8.73,s,s,n,f,f,w,l,u,0.41
1,3.34,f,s,n,f,x,c,p,9.29,b,y,p,f,f,w,l,u,0.477
1,3.85,f,i,n,f,x,c,p,8.95,b,k,n,f,f,k,d,a,0.457
1,3.32,x,l,w,f,x,c,p,7.99,b,s,n,f,f,k,d,u,0.387
1,4.29,f,s,n,f,x,c,p,9.3,r,y,p,f,f,p,d,a,0.488
1,3.84,x,y,w,f,x,c,p,8.59,f,s,p,f,f,r,d,u,0.42800000000000005
1,3.28,x,y,n,f,x,c,p,7.96,s,y,n,f,f,p,d,a,0.389
1,3.54,f,t,n,f,x,c,p,8.66,r,y,n,f,f,k,d,u,0.422
1,3.56,f,g,w,f,x,c,p,8.44,s,i,n,f,f,k,l,a,0.4
1,3.91,x,t,w,f,x,c,p,8.15,r,s,n,f,f,w,l,a,0.404
1,3.64,f,s,w,f,x,c,p,7.94,b,i,n,f,f,n,l,a,0.383
1,3.37,f,h,n,f,x,c,p,6.86,r,g,p,f,f,k,d,a,0.375
1,4.59,x,t,w,f,x,c,p,8.34,b,i,n,f,f,g,d,u,0.417
1,3.98,f,l,w,f,x,c,p,8.68,r,i,n,f,f,p,d,u,0.421
1,2.81,x,k,w,f,x,c,p,8.12,f,g,n,f,f,k,d,a,0.33799999999999997
1,3.09,f,k,w,f,x,c,p,6.93,c,t,p,f,f,w,d,u,0.366
1,3.59,x,y,w,f,x,c,p,7.91,b,i,n,f,f,k,d,u,0.413
1,2.91,x,h,w,f,x,c,p,6.82,f,y,p,f,f,w,l,a,0.344
1,3.34,f,t,w,f,x,c,p,8.29,b,k,p,f,f,k,d,a,0.39
1,3.23,f,s,n,f,x,c,p,7.67,f,h,n,f,f,w,d,u,0.417
1,3.65,f,s,n,f,x,c,p,7.61,s,y,n,f,f,p,l,u,0.344
1,2.85,x,t,n,f,x,c,p,7.41,s,g,n,f,f,p,l,u,0.398
1,4.22,f,t,w,f,x,c,p,7.01,b,g,n,f,f,u,l,u,0.382
1,3.41,x,h,w,f,x,c,p,8.16,s,y,p,f,f,w,l,a,0.386
1,4.14,f,t,n,f,x,c,p,8.15,b,s,p,f,f,k,l,a,0.377
1,3.15,x,g,w,f,x,c,p,8.09,r,t,n,f,f,k,d,a,0.36
1,3.5,f,g,w,f,x,c,p,8.27,s,s,n,f,f,k,d,a,0.38
1,4.09,x,s,w,f,x,c,p,8.11,s,s,p,f,f,w,l,u,0.409
1,3.36,f,s,w,f,x,c,p,7.88,s,i,p,f,f,k,d,a,0.364
1,2.51,x,t,n,f,x,c,p,8.25,r,y,n,f,f,k,l,a,0.403
1,3.21,f,h,w,f,x,c,p,7.4,s,y,p,f,f,p,d,a,0.40099999999999997
1,3.62,x,s,n,f,x,c,p,7.37,c,i,n,f,f,k,l,a,0.37
1,3.24,x,e,n,f,x,c,p,6.42,r,t,p,f,f,k,l,a,0.355
1,3.29,f,k,n,f,x,c,p,7.64,s,s,n,f,f,k,d,u,0.382
1,3.19,x,l,n,f,x,c,p,8.16,r,i,p,f,f,w,l,a,0.382
1,3.39,f,d,w,f,x,c,p,7.92,b,s,p,f,f,p,l,a,0.41600000000000004
1,3.94,f,e,w,f,x,c,p,7.27,b,y,p,f,f,w,d,a,0.356
1,3.77,f,d,n,f,x,c,p,8.82,b,s,p,f,f,w,l,a,0.438
1,3.68,x,g,w,f,x,c,p,8.03,b,i,p,f,f,n,l,a,0.42699999999999994
1,3.47,f,e,n,f,x,c,p,7.95,s,y,p,f,f,k,d,a,0.421
1,3.14,f,w,w,f,x,c,p,8.35,c,f,n,f,f,w,d,a,0.388
1,3.29,x,y,w,f,x,c,p,7.35,r,f,p,f,f,w,l,u,0.371
1,2.84,f,t,w,f,x,c,p,6.67,b,i,p,f,f,n,l,a,0.33399999999999996
1,3.57,f,k,n,f,x,c,p,8.65,b,f,n,f,f,p,l,a,0.413
1,3.34,x,g,w,f,x,c,p,8.59,s,f,n,f,f,n,l,a,0.446
1,3.77,x,t,w,f,x,c,p,7.96,r,s,n,f,f,n,l,a,0.41100000000000003
1,4.25,x,y,n,f,x,c,p,8.81,s,s,n,f,f,p,l,a,0.41900000000000004
1,4.02,x,y,w,f,x,c,p,7.81,b,i,n,f,f,n,d,u,0.40099999999999997
1,3.9,f,h,n,f,x,c,p,8.67,f,y,p,f,f,k,l,u,0.42300000000000004
1,3.48,x,h,w,f,x,c,p,7.83,b,s,p,f,f,g,d,u,0.43
1,3.38,f,y,n,f,x,c,p,7.23,c,s,p,f,f,r,d,u,0.356
1,3.41,f,w,w,f,x,c,p,7.96,s,s,n,f,f,p,d,u,0.40800000000000003
1,3.69,f,s,w,f,x,c,p,7.9,s,s,n,f,f,u,l,u,0.425
1,3.54,x,t,w,f,x,c,p,7.31,s,s,p,f,f,n,d,a,0.365
1,3.66,f,e,w,f,x,c,p,8.81,r,s,n,f,f,k,d,a,0.44699999999999995
1,4.4,f,g,n,f,x,c,p,8.4,r,t,n,f,f,w,d,a,0.43499999999999994
1,3.04,f,s,w,f,x,c,p,6.85,s,y,p,f,f,k,d,u,0.35
1,3.7,x,y,n,f,x,c,p,8.28,c,y,p,f,f,w,l,u,0.4
1,3.77,f,h,n,f,x,c,p,7.46,b,s,p,f,f,p,l,u,0.377
1,3.47,f,t,n,f,x,c,p,7.27,b,s,p,f,f,p,d,u,0.379
1,4.07,x,g,w,f,x,c,p,8.9,b,g,n,f,f,u,d,u,0.40499999999999997
1,3.82,x,i,n,f,x,c,p,7.36,s,s,n,f,f,k,d,u,0.403
1,2.73,f,d,w,f,x,c,p,8.32,f,i,p,f,f,p,l,u,0.40199999999999997
1,3.12,x,i,w,f,x,c,p,7.7,r,s,p,f,f,n,l,a,0.404
1,4.21,x,y,w,f,x,c,p,9.42,r,i,p,f,f,k,l,a,0.465
1,2.46,x,t,n,f,x,c,p,7.84,r,f,n,f,f,p,l,a,0.40800000000000003
1,3.9,f,t,n,f,x,c,p,9.49,c,f,p,f,f,k,l,u,0.505
1,3.04,x,g,w,f,x,c,p,7.31,s,y,n,f,f,n,d,a,0.367
1,3.29,x,y,n,f,x,c,p,8.03,b,t,n,f,f,w,l,u,0.385
1,3.82,x,t,n,f,x,c,p,8.53,b,k,n,f,f,k,d,a,0.386
1,3.78,f,e,n,f,x,c,p,9.0,b,y,n,f,f,p,l,u,0.449
1,3.76,f,y,n,f,x,c,p,7.73,b,t,n,f,f,w,d,u,0.417
1,3.01,f,y,w,f,x,c,p,7.78,b,y,n,f,f,w,l,u,0.35
1,2.7,f,h,w,f,x,c,p,7.26,r,t,p,f,f,k,d,a,0.364
1,3.89,x,t,w,f,x,c,p,8.8,f,g,p,f,f,k,d,u,0.42800000000000005
1,3.13,f,t,n,f,x,c,p,7.94,b,t,n,f,f,n,d,u,0.43200000000000005
1,2.94,x,t,n,f,x,c,p,7.62,s,k,p,f,f,n,l,u,0.409
1,2.35,x,h,n,f,x,c,p,7.47,s,i,p,f,f,w,d,u,0.379
1,3.27,f,d,n,f,x,c,p,8.87,c,k,p,f,f,k,l,a,0.409
1,3.45,x,s,n,f,x,c,p,6.86,b,s,n,f,f,k,l,a,0.343
1,2.91,x,h,w,f,x,c,p,7.6,s,i,n,f,f,u,l,u,0.40199999999999997
1,2.83,f,y,n,f,x,c,p,7.1,f,y,n,f,f,k,l,a,0.364
1,3.55,x,i,n,f,x,c,p,6.9,f,y,p,f,f,n,d,a,0.32599999999999996
1,4.43,x,k,n,f,x,c,p,8.47,c,h,n,f,f,n,l,a,0.397
1,3.35,f,y,w,f,x,c,p,7.54,c,f,n,f,f,k,d,a,0.388
1,4.4,x,k,n,f,x,c,p,8.46,c,y,p,f,f,r,d,u,0.362
1,2.99,f,t,w,f,x,c,p,7.53,r,y,n,f,f,w,l,u,0.353
1,3.11,f,s,w,f,x,c,p,7.86,b,g,p,f,f,k,d,u,0.41100000000000003
1,3.39,f,s,w,f,x,c,p,8.55,s,i,n,f,f,w,d,u,0.418
1,4.05,x,t,w,f,x,c,p,8.37,s,s,p,f,f,p,d,a,0.433
1,2.4,x,t,w,f,x,c,p,7.12,s,s,p,f,f,k,l,a,0.372
1,2.64,x,w,n,f,x,c,p,7.67,c,y,p,f,f,k,l,u,0.395
1,4.16,x,d,w,f,x,c,p,8.65,r,s,p,f,f,k,d,a,0.43499999999999994
1,3.49,x,d,n,f,x,c,p,7.39,r,i,p,f,f,w,l,a,0.389
1,2.56,x,y,w,f,x,c,p,7.72,r,y,p,f,f,p,l,a,0.352
1,3.15,f,d,w,f,x,c,p,8.43,r,y,n,f,f,w,l,a,0.392
1,4.31,f,y,n,f,x,c,p,8.31,r,h,n,f,f,g,d,a,0.40499999999999997
1,2.6,f,l,w,f,x,c,p,8.61,r,g,n,f,f,k,l,a,0.391
1,4.12,f,y,n,f,x,c,p,7.88,b,g,n,f,f,w,l,u,0.42699999999999994
1,3.58,f,s,w,f,x,c,p,8.76,b,i,p,f,f,w,d,a,0.483
1,3.02,f,t,w,f,x,c,p,7.98,b,k,p,f,f,n,l,a,0.396
1,3.64,x,t,w,f,x,c,p,8.37,s,s,p,f,f,w,l,a,0.396
1,3.47,x,k,n,f,x,c,p,7.37,s,i,p,f,f,p,d,a,0.391
1,2.35,x,h,n,f,x,c,p,7.94,s,k,p,f,f,k,l,a,0.372
1,2.32,f,s,n,f,x,c,p,7.18,f,y,n,f,f,n,d,u,0.391
1,3.23,f,k,w,f,x,c,p,7.21,r,g,n,f,f,n,l,a,0.372
1,4.23,x,w,w,f,x,c,p,9.9,s,s,n,f,f,n,l,a,0.497
1,2.82,x,y,n,f,x,c,p,8.06,b,y,p,f,f,g,l,u,0.42800000000000005
1,2.4,x,d,w,f,x,c,p,6.54,s,i,n,f,f,k,l,u,0.323
1,4.16,x,s,n,f,x,c,p,7.99,b,y,p,f,f,w,l,a,0.386
1,3.93,f,s,w,f,x,c,p,8.44,f,i,n,f,f,k,d,u,0.43600000000000005
1,3.69,x,e,n,f,x,c,p,7.89,r,t,p,f,f,p,d,a,0.395
1,3.08,x,y,w,f,x,c,p,6.91,r,s,p,f,f,k,l,a,0.323
1,3.41,x,h,n,f,x,c,p,7.06,s,t,n,f,f,p,d,u,0.34500000000000003
1,4.28,f,t,n,f,x,c,p,8.87,s,s,p,f,f,n,d,a,0.418
1,4.86,f,k,n,f,x,c,p,8.26,s,s,p,f,f,g,l,u,0.434
1,3.59,f,y,n,f,x,c,p,8.25,b,s,n,f,f,n,d,a,0.43899999999999995
1,2.75,x,s,w,f,x,c,p,7.5,s,s,n,f,f,w,d,a,0.37
1,2.64,x,e,n,f,x,c,p,7.46,b,t,n,f,f,p,d,u,0.385
1,3.12,x,t,w,f,x,c,p,9.07,c,k,n,f,f,g,d,a,0.422
1,3.63,x,y,n,f,x,c,p,7.84,s,f,n,f,f,n,d,u,0.4
1,3.96,f,i,w,f,x,c,p,8.39,b,s,p,f,f,k,d,u,0.44699999999999995
1,4.12,f,g,n,f,x,c,p,8.05,s,s,n,f,f,k,d,u,0.397
1,2.97,f,y,n,f,x,c,p,7.91,b,s,n,f,f,g,d,u,0.40700000000000003
1,3.15,f,y,n,f,x,c,p,8.91,r,i,n,f,f,k,d,a,0.387
1,3.94,f,l,n,f,x,c,p,8.21,b,g,n,f,f,k,d,a,0.413
1,4.48,x,y,n,f,x,c,p,8.4,s,i,p,f,f,k,d,u,0.41600000000000004
1,3.45,f,h,w,f,x,c,p,7.62,s,i,n,f,f,p,d,a,0.396
1,3.36,f,t,w,f,x,c,p,8.23,s,f,p,f,f,k,l,a,0.383
1,4.18,x,i,n,f,x,c,p,9.73,b,f,p,f,f,n,l,a,0.422
1,2.9,x,d,w,f,x,c,p,7.39,s,s,p,f,f,k,l,u,0.356
1,3.02,f,g,n,f,x,c,p,6.36,b,k,p,f,f,p,d,u,0.33199999999999996
1,3.39,x,y,n,f,x,c,p,7.31,s,g,n,f,f,w,d,u,0.414
1,3.42,f,g,n,f,x,c,p,7.04,b,s,p,f,f,p,d,u,0.329
1,3.86,f,s,w,f,x,c,p,8.13,s,y,n,f,f,n,d,u,0.374
1,2.95,f,g,n,f,x,c,p,8.15,s,s,p,f,f,g,l,a,0.41
1,3.55,x,i,n,f,x,c,p,8.09,f,i,p,f,f,p,l,u,0.398
1,3.29,f,t,w,f,x,c,p,7.38,f,s,p,f,f,k,l,a,0.44699999999999995
1,4.49,f,d,n,f,x,c,p,7.88,r,y,p,f,f,u,d,a,0.386
1,3.4,x,t,n,f,x,c,p,8.05,s,s,p,f,f,p,d,a,0.42800000000000005
1,3.31,f,w,n,f,x,c,p,8.9,s,k,n,f,f,p,l,a,0.46900000000000003
1,3.49,x,d,w,f,x,c,p,7.4,r,g,n,f,f,k,l,u,0.398
1,3.35,x,e,n,f,x,c,p,7.39,b,i,p,f,f,g,l,u,0.41200000000000003
1,4.23,x,g,w,f,x,c,p,7.65,s,k,n,f,f,k,l,a,0.398
1,3.41,x,g,w,f,x,c,p,7.68,r,f,p,f,f,n,d,u,0.362
1,3.47,x,h,w,f,x,c,p,7.57,b,y,n,f,f,p,d,a,0.34500000000000003
1,3.36,f,h,w,f,x,c,p,7.71,c,i,p,f,f,n,l,a,0.394
1,3.01,f,s,w,f,x,c,p,7.4,c,i,n,f,f,k,d,a,0.355
1,3.86,f,s,w,f,x,c,p,7.57,s,k,p,f,f,p,l,u,0.41600000000000004
1,4.59,f,t,w,f,x,c,p,9.31,b,y,p,f,f,k,l,a,0.479
1,3.14,f,e,n,f,x,c,p,8.01,f,i,p,f,f,k,l,a,0.392
1,4.37,f,e,n,f,x,c,p,9.7,s,g,n,f,f,k,l,u,0.462
1,3.04,f,t,w,f,x,c,p,6.87,s,t,p,f,f,u,d,u,0.362
1,4.72,x,h,n,f,x,c,p,10.35,s,g,n,f,f,p,l,a,0.462
1,3.47,f,y,w,f,x,c,p,8.73,s,s,n,f,f,w,d,u,0.40700000000000003
